device_id,timestamp,power,energy,created_at
1c6ca16a-902b-4b67-be7e-472c248fad05,1638484431,632.0,20939.0,2021-12-02 22:42:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638484371,667.0,20908.0,2021-12-02 22:42:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638484311,639.0,20874.0,2021-12-02 22:42:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638484251,575.0,20842.0,2021-12-02 22:31:03 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638484191,561.0,20814.0,2021-12-02 22:31:03 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638484131,614.0,20786.0,2021-12-02 22:31:03 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638484071,596.0,20755.0,2021-12-02 22:31:03 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638484011,603.0,20725.0,2021-12-02 22:31:03 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483951,632.0,20695.0,2021-12-02 22:31:03 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483891,557.0,20663.0,2021-12-02 22:24:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483831,625.0,20635.0,2021-12-02 22:24:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483771,582.0,20604.0,2021-12-02 22:24:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483711,628.0,20575.0,2021-12-02 22:24:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483651,618.0,20544.0,2021-12-02 22:24:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483591,525.0,20513.0,2021-12-02 22:24:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483531,578.0,20486.0,2021-12-02 22:24:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483471,596.0,20457.0,2021-12-02 22:24:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483411,621.0,20428.0,2021-12-02 22:24:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483351,681.0,20397.0,2021-12-02 22:24:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483291,586.0,20362.0,2021-12-02 22:24:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483231,653.0,20333.0,2021-12-02 22:24:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483171,593.0,20300.0,2021-12-02 22:12:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483111,642.0,20271.0,2021-12-02 22:12:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638483051,642.0,20239.0,2021-12-02 22:12:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482991,593.0,20206.0,2021-12-02 22:12:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482931,614.0,20177.0,2021-12-02 22:12:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482871,646.0,20146.0,2021-12-02 22:12:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482811,610.0,20114.0,2021-12-02 22:12:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482751,621.0,20083.0,2021-12-02 22:12:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482691,664.0,20052.0,2021-12-02 22:12:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482631,557.0,20019.0,2021-12-02 22:12:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482571,625.0,19991.0,2021-12-02 22:12:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482511,866.0,19960.0,2021-12-02 22:12:52 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482451,1143.0,19916.0,2021-12-02 22:00:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482391,1097.0,19859.0,2021-12-02 22:00:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482331,1115.0,19804.0,2021-12-02 22:00:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482271,1125.0,19749.0,2021-12-02 22:00:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482211,1182.0,19692.0,2021-12-02 22:00:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482151,1182.0,19633.0,2021-12-02 22:00:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482091,1157.0,19574.0,2021-12-02 22:00:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638482031,1101.0,19516.0,2021-12-02 21:53:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481971,1086.0,19461.0,2021-12-02 21:53:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481911,1136.0,19407.0,2021-12-02 21:53:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481851,1157.0,19350.0,2021-12-02 21:53:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481791,1125.0,19292.0,2021-12-02 21:53:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481731,1129.0,19236.0,2021-12-02 21:53:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481671,1150.0,19179.0,2021-12-02 21:53:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481611,1062.0,19122.0,2021-12-02 21:53:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481551,1111.0,19069.0,2021-12-02 21:53:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481491,1090.0,19013.0,2021-12-02 21:53:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481431,1104.0,18958.0,2021-12-02 21:53:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481371,1090.0,18903.0,2021-12-02 21:53:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481311,1104.0,18849.0,2021-12-02 21:41:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481251,1083.0,18793.0,2021-12-02 21:41:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481191,1172.0,18739.0,2021-12-02 21:41:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481131,1136.0,18681.0,2021-12-02 21:41:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481071,1097.0,18624.0,2021-12-02 21:41:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638481011,1125.0,18569.0,2021-12-02 21:41:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480951,1115.0,18513.0,2021-12-02 21:41:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480891,1136.0,18457.0,2021-12-02 21:41:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480831,1097.0,18400.0,2021-12-02 21:41:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480771,1175.0,18345.0,2021-12-02 21:41:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480711,1122.0,18286.0,2021-12-02 21:41:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480651,1079.0,18230.0,2021-12-02 21:41:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480591,1189.0,18176.0,2021-12-02 21:30:48 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480531,1118.0,18117.0,2021-12-02 21:30:48 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480471,1140.0,18061.0,2021-12-02 21:30:48 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480411,1140.0,18004.0,2021-12-02 21:30:48 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480351,1182.0,17947.0,2021-12-02 21:30:48 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480291,1122.0,17888.0,2021-12-02 21:30:48 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480231,1179.0,17832.0,2021-12-02 21:23:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480171,1108.0,17773.0,2021-12-02 21:23:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480111,1115.0,17717.0,2021-12-02 21:23:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638480051,1150.0,17661.0,2021-12-02 21:23:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479991,1179.0,17604.0,2021-12-02 21:23:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479931,1157.0,17545.0,2021-12-02 21:23:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479871,1161.0,17487.0,2021-12-02 21:23:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479811,1122.0,17429.0,2021-12-02 21:23:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479751,1165.0,17373.0,2021-12-02 21:23:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479691,1157.0,17315.0,2021-12-02 21:23:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479631,1122.0,17257.0,2021-12-02 21:23:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479571,1150.0,17201.0,2021-12-02 21:23:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479511,1094.0,17143.0,2021-12-02 21:11:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479451,1157.0,17088.0,2021-12-02 21:11:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479391,1157.0,17030.0,2021-12-02 21:11:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479331,1136.0,16973.0,2021-12-02 21:11:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479271,1189.0,16916.0,2021-12-02 21:11:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479211,1133.0,16856.0,2021-12-02 21:11:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479151,1086.0,16800.0,2021-12-02 21:11:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479091,1005.0,16745.0,2021-12-02 21:11:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638479031,888.0,16695.0,2021-12-02 21:11:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478971,547.0,16651.0,2021-12-02 21:11:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478911,333.0,16623.0,2021-12-02 21:11:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478851,149.0,16607.0,2021-12-02 21:11:57 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478791,149.0,16599.0,2021-12-02 21:00:50 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478731,156.0,16592.0,2021-12-02 21:00:50 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478671,159.0,16584.0,2021-12-02 21:00:50 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478611,145.0,16576.0,2021-12-02 20:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478551,138.0,16569.0,2021-12-02 20:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478491,134.0,16562.0,2021-12-02 20:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478431,149.0,16555.0,2021-12-02 20:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478371,159.0,16547.0,2021-12-02 20:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478311,138.0,16539.0,2021-12-02 20:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478251,142.0,16532.0,2021-12-02 20:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478191,149.0,16525.0,2021-12-02 20:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478131,145.0,16518.0,2021-12-02 20:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478071,159.0,16511.0,2021-12-02 20:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638478011,145.0,16503.0,2021-12-02 20:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477951,159.0,16495.0,2021-12-02 20:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477891,149.0,16487.0,2021-12-02 20:44:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477831,152.0,16480.0,2021-12-02 20:44:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477771,163.0,16472.0,2021-12-02 20:44:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477711,134.0,16464.0,2021-12-02 20:44:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477651,166.0,16457.0,2021-12-02 20:44:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477591,156.0,16449.0,2021-12-02 20:44:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477531,163.0,16441.0,2021-12-02 20:44:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477471,156.0,16433.0,2021-12-02 20:44:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477411,156.0,16425.0,2021-12-02 20:44:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477351,149.0,16417.0,2021-12-02 20:44:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477291,156.0,16410.0,2021-12-02 20:44:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477231,163.0,16402.0,2021-12-02 20:44:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477171,152.0,16394.0,2021-12-02 20:32:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477111,156.0,16386.0,2021-12-02 20:32:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638477051,152.0,16378.0,2021-12-02 20:32:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476991,159.0,16371.0,2021-12-02 20:32:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476931,145.0,16363.0,2021-12-02 20:32:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476871,159.0,16356.0,2021-12-02 20:32:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476811,156.0,16348.0,2021-12-02 20:32:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476751,142.0,16340.0,2021-12-02 20:32:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476691,142.0,16333.0,2021-12-02 20:32:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476631,159.0,16326.0,2021-12-02 20:32:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476571,156.0,16318.0,2021-12-02 20:32:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476511,142.0,16310.0,2021-12-02 20:32:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476451,142.0,16303.0,2021-12-02 20:20:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476391,138.0,16296.0,2021-12-02 20:20:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476331,145.0,16289.0,2021-12-02 20:20:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476271,138.0,16281.0,2021-12-02 20:20:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476211,152.0,16274.0,2021-12-02 20:20:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476151,152.0,16267.0,2021-12-02 20:20:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476091,152.0,16259.0,2021-12-02 20:20:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638476031,152.0,16251.0,2021-12-02 20:20:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475971,152.0,16244.0,2021-12-02 20:20:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475911,152.0,16236.0,2021-12-02 20:20:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475851,142.0,16229.0,2021-12-02 20:20:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475791,142.0,16221.0,2021-12-02 20:20:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475731,138.0,16214.0,2021-12-02 20:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475671,159.0,16207.0,2021-12-02 20:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475611,134.0,16199.0,2021-12-02 20:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475551,152.0,16193.0,2021-12-02 20:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475491,145.0,16185.0,2021-12-02 20:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475431,152.0,16178.0,2021-12-02 20:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475371,138.0,16170.0,2021-12-02 20:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475311,152.0,16163.0,2021-12-02 20:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475251,156.0,16156.0,2021-12-02 20:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475191,145.0,16148.0,2021-12-02 20:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475131,142.0,16140.0,2021-12-02 20:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475071,152.0,16133.0,2021-12-02 20:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638475011,156.0,16126.0,2021-12-02 19:56:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474951,159.0,16118.0,2021-12-02 19:56:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474891,152.0,16110.0,2021-12-02 19:56:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474831,152.0,16102.0,2021-12-02 19:56:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474771,159.0,16095.0,2021-12-02 19:56:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474711,142.0,16087.0,2021-12-02 19:56:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474651,156.0,16080.0,2021-12-02 19:56:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474591,149.0,16072.0,2021-12-02 19:56:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474531,145.0,16064.0,2021-12-02 19:56:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474471,152.0,16057.0,2021-12-02 19:56:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474411,152.0,16049.0,2021-12-02 19:56:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474351,149.0,16042.0,2021-12-02 19:56:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474291,152.0,16034.0,2021-12-02 19:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474231,149.0,16027.0,2021-12-02 19:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474171,134.0,16019.0,2021-12-02 19:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474111,159.0,16012.0,2021-12-02 19:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638474051,163.0,16004.0,2021-12-02 19:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473991,152.0,15996.0,2021-12-02 19:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473931,156.0,15989.0,2021-12-02 19:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473871,142.0,15981.0,2021-12-02 19:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473811,152.0,15974.0,2021-12-02 19:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473751,134.0,15966.0,2021-12-02 19:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473691,149.0,15959.0,2021-12-02 19:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473631,159.0,15952.0,2021-12-02 19:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473571,152.0,15944.0,2021-12-02 19:32:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473511,156.0,15936.0,2021-12-02 19:32:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473451,156.0,15928.0,2021-12-02 19:32:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473391,156.0,15921.0,2021-12-02 19:32:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473331,149.0,15913.0,2021-12-02 19:32:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473271,149.0,15905.0,2021-12-02 19:32:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473211,152.0,15898.0,2021-12-02 19:32:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473151,163.0,15890.0,2021-12-02 19:32:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473091,145.0,15882.0,2021-12-02 19:32:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638473031,149.0,15875.0,2021-12-02 19:32:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472971,145.0,15867.0,2021-12-02 19:32:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472911,152.0,15860.0,2021-12-02 19:32:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472851,152.0,15852.0,2021-12-02 19:20:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472791,149.0,15845.0,2021-12-02 19:20:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472731,149.0,15837.0,2021-12-02 19:20:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472671,159.0,15830.0,2021-12-02 19:20:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472611,156.0,15822.0,2021-12-02 19:20:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472551,145.0,15814.0,2021-12-02 19:20:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472491,156.0,15807.0,2021-12-02 19:20:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472431,163.0,15799.0,2021-12-02 19:20:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472371,145.0,15791.0,2021-12-02 19:20:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472311,159.0,15784.0,2021-12-02 19:20:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472251,156.0,15776.0,2021-12-02 19:20:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472191,152.0,15768.0,2021-12-02 19:20:55 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472131,149.0,15760.0,2021-12-02 19:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472071,142.0,15753.0,2021-12-02 19:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638472011,156.0,15746.0,2021-12-02 19:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471951,152.0,15738.0,2021-12-02 19:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471891,159.0,15730.0,2021-12-02 19:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471831,156.0,15722.0,2021-12-02 19:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471771,149.0,15714.0,2021-12-02 19:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471711,152.0,15707.0,2021-12-02 19:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471651,142.0,15699.0,2021-12-02 19:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471591,134.0,15692.0,2021-12-02 19:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471531,149.0,15685.0,2021-12-02 19:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471471,145.0,15678.0,2021-12-02 19:08:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471411,152.0,15671.0,2021-12-02 18:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471351,145.0,15663.0,2021-12-02 18:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471291,156.0,15656.0,2021-12-02 18:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471231,145.0,15648.0,2021-12-02 18:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471171,159.0,15641.0,2021-12-02 18:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471111,159.0,15633.0,2021-12-02 18:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638471051,163.0,15625.0,2021-12-02 18:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470991,156.0,15616.0,2021-12-02 18:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470931,145.0,15609.0,2021-12-02 18:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470871,149.0,15601.0,2021-12-02 18:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470811,156.0,15594.0,2021-12-02 18:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470751,152.0,15586.0,2021-12-02 18:56:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470691,152.0,15578.0,2021-12-02 18:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470631,145.0,15571.0,2021-12-02 18:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470571,142.0,15563.0,2021-12-02 18:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470511,156.0,15556.0,2021-12-02 18:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470451,163.0,15549.0,2021-12-02 18:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470391,145.0,15540.0,2021-12-02 18:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470331,156.0,15533.0,2021-12-02 18:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470271,159.0,15525.0,2021-12-02 18:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470211,145.0,15517.0,2021-12-02 18:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470151,156.0,15510.0,2021-12-02 18:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470091,138.0,15502.0,2021-12-02 18:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638470031,142.0,15495.0,2021-12-02 18:44:56 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638469971,145.0,15488.0,2021-12-02 18:32:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638469911,198.0,15481.0,2021-12-02 18:32:53 UTC
1c6ca16a-902b-4b67-be7e-472c248fad05,1638469851,493.0,15471.0,2021-12-02 18:32:53 UTC
